city_id;name
2501;Жирардов
2502;Козенице
2503;Легионово
2504;Минск-Мазовецки
2505;Млава
2506;Новы-Двор-Мазовецки
2507;Остров-Мазовецки
2508;Остролека
2509;Отвок
2510;Пионки
2511;Плонск
2512;Плоцк
2513;Прушков
2514;Пьястов
2515;Радом
2516;Седльце
2517;Сохачев
2518;Дебица
2519;Кросно
2520;Мелец
2521;Пржемысл
2522;Рхешов
2523;Санок
2524;Сталова-Вола
2525;Тарнобржег
2526;Ярослав
2527;Ясло
2528;Аугустов
2529;Белосток
2530;Бельск Подласки
2531;Граево
2532;Замбров
2533;Ломжа
2534;Сувалки
2535;Хайнавка
2536;Вейхерово
2537;Гданьск
2538;Гдыня
2539;Квиджин
2540;Косцержина
2541;Леборк
2542;Мальборк
2543;Прущ-Гданьски
2544;Румия
2545;Слупск
2546;Сопот
2547;Старогард-Гданьски
2548;Тчев
2549;Чойнице
2550;Беджин
2551;Белско-Бяла
2552;Берун-Новы
2553;Бытом
2554;Водзислав-Сласки
2555;Гливице
2556;Даброваа-Горница
2557;Живец
2558;Забрже
2559;Заверцие
2560;Зоры
2561;Катовице
2562;Люблинец
2563;Миколов
2564;Мысловице
2565;Мышков
2566;Пекары-Слаские
2567;Пшчина
2568;Пысковице
2569;Рачиборз
2570;Руда-Сласка
2571;Рыбник
2572;Сосновец
2573;Тарновские-Горы
2574;Тыхи
2575;Цеховице-Дзедзице
2576;Честохова
2577;Чешин
2578;Чорзов
2579;Яворзно
2580;Кельце
2581;Конские
2582;Островец-Свитокржиски
2583;Сандомерж
2584;Скаржиско-Каменна
2585;Стараховице
2586;Бартошице
2587;Гижичко
2588;Дзялдово
2589;Илава
2590;Кетржин
2591;Мрагово
2592;Ольштын
2593;Острода
2594;Шхов
2595;Элблаг
2596;Элк
2597;Вагровец
2598;Вржесня
2599;Гнезно
2600;Гостын
2601;Калиш
2602;Коло
2603;Конин
2604;Косциян
2605;Кротошин
2606;Лешно
2607;Любон
2608;Остров-Велкопольски
2609;Пила
2610;Познань
2611;Равич
2612;Сваржедж
2613;Срем
2614;Срода-Велкопольска
2615;Турек
2616;Чодзиеж
2617;Яроцин
2618;Валч
2619;Голенёв
2620;Грифино
2621;Колобржег
2622;Кошалин
2623;Поличе
2624;Свинойски
2625;Старгард-Щецинский
2626;Щецин
2627;Щецинек
2628;Александров-Ёдзжи
2629;Вилун
2630;Згерз
2631;Здунска-Вола
2632;Кутно
2633;Ласк
2634;Ловиц
2635;Лодзь
2636;Озорков
2637;Опочно
2638;Пабьянице
2639;Пиотрков-Трыбунальски
2640;Радомско
2641;Серадзь
2642;Скерневице
2643;Томашов-Мазовецки
2644;Биала Подласка
2645;Билгорай
2646;Замосц
2647;Красник
2648;Красныстав
2649;Лешна
2650;Лубартов
2651;Луков
2652;Люблин
2653;Пулавы
2654;Свидник
2655;Томашов Любельски
2656;Хрубешов
2657;Челм
2658;Бржег
2659;Кедзержин-Козле
2660;Ключборк
2661;Ныса
2662;Ополе
2663;Прудник
2664;Стржельце-Опольские
2665;Коимбра
2666;Фунчал
2667;Амадора
2668;Лиссабон
2669;Сетубаль
2670;Брага
2671;Вила-Нова-де-Гайя
2672;Матосинхос
2673;Опорто
2674;Порту
2675;Сант-Денис
2676;Акташ
2677;Акутиха
2678;Алейск
2679;Алтайский
2680;Баево
2681;Барнаул
2682;Белово
2683;Белокуриха
2684;Белоярск
2685;Бийск
2686;Благовещенск
2687;Боровлянка
2688;Бурла
2689;Бурсоль
2690;Волчиха
2691;Горно-Алтайск
2692;Горняк
2693;Ельцовка
2694;Залесово
2695;Заринск
2696;Заток
2697;Змеиногорск
2698;Камень-на-Оби
2699;Ключи
2700;Кош-Агач
2701;Красногорское
2702;Краснощеково
2703;Кулунда
2704;Кытманово
2705;Мамонтово
2706;Новичиха
2707;Новоалтайск
2708;Онгудай
2709;Павловск
2710;Петропавловское
2711;Поспелиха
2712;Ребриха
2713;Родино
2714;Рубцовск
2715;Славгород
2716;Смоленское
2717;Солонешное
2718;Солтон
2719;Староаллейское
2720;Табуны
2721;Тальменка
2722;Топчиха
2723;Троицкое
2724;Турочак
2725;Тюменцево
2726;Угловское
2727;Усть-Калманка
2728;Усть-Кан
2729;Усть-Кокса
2730;Усть-Улаган
2731;Усть-Чарышская Пристань
2732;Хабары
2733;Целинное
2734;Чарышское
2735;Шебалино
2736;Шелаболиха
2737;Шипуново
2738;Айгунь
2739;Архара
2740;Белогорск
2741;Благовещенск (Амурская обл.)
2742;Бурея
2743;Возжаевка
2744;Екатеринославка
2745;Ерофей Павлович
2746;Завитинск
2747;Зея
2748;Златоустовск
2749;Ивановка
2750;Коболдо
2751;Магдагачи
2752;Новобурейский
2753;Поярково
2754;Райчихинск
2755;Ромны
2756;Свободный
2757;Серышево
2758;Сковородино
2759;Стойба
2760;Тамбовка
2761;Тында
2762;Шимановск
2763;Экимчан
2764;Ядрино
2765;Амдерма
2766;Архангельск
2767;Березник
2768;Вельск
2769;Верхняя Тойма
2770;Волошка
2771;Вычегодский
2772;Емца
2773;Илеза
2774;Ильинско-Подомское
2775;Каргополь
2776;Карпогоры
2777;Кодино
2778;Коноша
2779;Коряжма
2780;Котлас
2781;Красноборск
2782;Лешуконское
2783;Мезень
2784;Нарьян-Мар
2785;Новодвинск
2786;Няндома
2787;Онега
2788;Пинега
2789;Плесецк
2790;Северодвинск
2791;Сольвычегодск
2792;Холмогоры
2793;Шенкурск
2794;Яренск
2795;Астрахань
2796;Ахтубинск
2797;Верхний Баскунчак
2798;Володарский
2799;Енотаевка
2800;Икряное
2801;Камызяк
2802;Капустин Яр
2803;Красный Яр
2804;Лиман
2805;Началово
2806;Харабали
2807;Черный Яр
2808;Аксаково
2809;Амзя
2810;Аскино
2811;Баймак
2812;Бакалы
2813;Белебей
2814;Белорецк
2815;Бижбуляк
2816;Бирск
2817;Благовещенск
2818;Большеустьикинское
2819;Верхнеяркеево
2820;Верхние Киги
2821;Верхние Татышлы
2822;Верхний Авзян
2823;Давлеканово
2824;Дуван
2825;Дюртюли
2826;Ермекеево
2827;Ермолаево
2828;Зилаир
2829;Зирган
2830;Иглино
2831;Инзер
2832;Исянгулово
2833;Ишимбай
2834;Кананикольское
2835;Кандры
2836;Караидель
2837;Караидельский
2838;Киргиз-Мияки
2839;Красноусольский
2840;Кумертау
2841;Кушнаренково
2842;Малояз
2843;Мелеуз
2844;Месягутово
2845;Мраково
2846;Нефтекамск
2847;Октябрьский
2848;Раевский
2849;Салават
2850;Сибай
2851;Старобалтачево
2852;Старосубхангулово
2853;Стерлибашево
2854;Стерлитамак
2855;Туймазы
2856;Уфа
2857;Учалы
2858;Федоровка
2859;Чекмагуш
2860;Чишмы
2861;Шаран
2862;Янаул
2863;Алексеевка
2864;Белгород
2865;Борисовка
2866;Валуйки
2867;Вейделевка
2868;Волоконовка
2869;Грайворон
2870;Губкин
2871;Ивня
2872;Короча
2873;Красногвардейское
2874;Новый Оскол
2875;Ракитное
2876;Ровеньки
2877;Старый Оскол
2878;Строитель
2879;Чернянка
2880;Шебекино
2881;Алтухово
2882;Белая Березка
2883;Белые Берега
2884;Большое Полпино
2885;Брянск
2886;Бытошь
2887;Выгоничи
2888;Вышков
2889;Гордеевка
2890;Дубровка
2891;Жирятино
2892;Жуковка
2893;Злынка
2894;Ивот
2895;Карачев
2896;Клетня
2897;Климово
2898;Клинцы
2899;Кокаревка
2900;Комаричи
2901;Красная Гора
2902;Локоть
2903;Мглин
2904;Навля
2905;Новозыбков
2906;Погар
2907;Почеп
2908;Ржаница
2909;Рогнедино
2910;Севск
2911;Стародуб
2912;Суземка
2913;Сураж
2914;Трубчевск
2915;Унеча
2916;Бабушкин
2917;Багдарин
2918;Баргузин
2919;Баянгол
2920;Бичура
2921;Выдрино
2922;Гусиное Озеро
2923;Гусиноозерск
2924;Заиграево
2925;Закаменск
2926;Иволгинск
2927;Илька
2928;Кабанск
2929;Каменск
2930;Кижинга
2931;Курумкан
2932;Кырен
2933;Кяхта
2934;Монды
2935;Мухоршибирь
2936;Нижнеангарск
2937;Орлик
2938;Петропавловка
2939;Романовка
2940;Селенгинск
2941;Сосново-Озерское
2942;Турунтаево
2943;Улан-Удэ
2944;Хоринск
2945;Александров
2946;Андреево
2947;Анопино
2948;Бавлены
2949;Балакирево
2950;Боголюбово
2951;Великодворский
2952;Вербовский
2953;Владимир
2954;Вязники
2955;Городищи
2956;Гороховец
2957;Гусевский
2958;Гусь Хрустальный
2959;Золотково
2960;Иванищи
2961;Камешково
2962;Карабаново
2963;Киржач
2964;Ковров
2965;Кольчугино
2966;Красная Горбатка
2967;Меленки
2968;Муром
2969;Петушки
2970;Покров
2971;Собинка
2972;Судогда
2973;Суздаль
2974;Юрьев-Польский
2975;Алексеевская
2976;Алущевск
2977;Быково
2978;Волгоград
2979;Волжский
2980;Городище
2981;Дубовка
2982;Елань
2983;Жирновск
2984;Иловля
2985;Калач-на-Дону
2986;Камышин
2987;Клетский
2988;Котельниково
2989;Котово
2990;Кумылженская
2991;Ленинск
2992;Михайловка
2993;Нехаевский
2994;Николаевск
2995;Новоаннинский
2996;Новониколаевский
2997;Ольховка
2998;Палласовка
2999;Рудня
3000;Светлый Яр
3001;Серафимович
3002;Средняя Ахтуба
3003;Сталинград
3004;Старая Полтавка
3005;Суровикино
3006;Урюпинск
3007;Фролово
3008;Чернышковский
3009;Бабаево
3010;Белозерск
3011;Великий Устюг
3012;Верховажье
3013;Вожега
3014;Вологда
3015;Вохтога
3016;Вытегра
3017;Грязовец
3018;Кадников
3019;Кадуй
3020;Кичменгский Городок
3021;Липин Бор
3022;Никольск
3023;Нюксеница
3024;Сокол
3025;Сямжа
3026;Тарногский Городок
3027;Тотьма
3028;Устюжна
3029;Харовск
3030;Чагода
3031;Череповец
3032;Шексна
3033;Шуйское
3034;Анна
3035;Бобров
3036;Богучар
3037;Борисоглебск
3038;Бутурлиновка
3039;Верхний Мамон
3040;Верхняя Хава
3041;Воробьевка
3042;Воронеж
3043;Лиски
3044;Грибановский
3045;Давыдовка
3046;Елань-Коленовский
3047;Калач
3048;Кантемировка
3049;Нижнедевицк
3050;Новая Усмань
3051;Новохоперск
3052;Ольховатка
3053;Острогожск
3054;Павловск
3055;Панино
3056;Петропавловка
3057;Поворино
3058;Подгоренский
3059;Рамонь
3060;Репьевка
3061;Россошь
3062;Семилуки
3063;Таловая
3064;Терновка
3065;Хохольский
3066;Эртиль
3067;Ардатов
3068;Арзамас
3069;Арья
3070;Балахна
3071;Богородск
3072;Большереченск
3073;Большое Болдино
3074;Большое Козино
3075;Большое Мурашкино
3076;Большое Пикино
3077;Бор
3078;Бутурлино
3079;Вад
3080;Варнавино
3081;Васильсурск
3082;Вахтан
3083;Вача
3084;Велетьма
3085;Ветлуга
3086;Виля
3087;Вознесенское
3088;Володарск
3089;Воротынец
3090;Ворсма
3091;Воскресенское
3092;Выездное
3093;Выкса
3094;Гагино
3095;Гидроторф
3096;Горбатов
3097;Горбатовка
3098;Городец
3099;Горький
3100;Дальнее Константиново
3101;Дзержинск
3102;Дивеево
3103;Досчатое
3104;Заволжье
3105;Катунки
3106;Керженец
3107;Княгинино
3108;Ковернино
3109;Красные Баки
3110;Кстово
3111;Кулебаки
3112;Лукоянов
3113;Лысково
3114;Навашино
3115;Нижний Новгород
3116;Павлово
3117;Первомайск
3118;Перевоз
3119;Пильна
3120;Починки
3121;Сергач
3122;Сеченово
3123;Сосновское
3124;Спасское
3125;Тонкино
3126;Тоншаево
3127;Уразовка
3128;Урень
3129;Чкаловск
3130;Шаранга
3131;Шатки
3132;Шахунья
3133;Агвали
3134;Акуша
3135;Ахты
3136;Ачису
3137;Бабаюрт
3138;Бежта
3139;Ботлих
3140;Буйнакск
3141;Вачи
3142;Гергебиль
3143;Гуниб
3144;Дагестанские Огни
3145;Дербент
3146;Дылым
3147;Ершовка
3148;Избербаш
3149;Карабудахкент
3150;Карата
3151;Каспийск
3152;Касумкент
3153;Кизилюрт
3154;Кизляр
3155;Кочубей
3156;Кумух
3157;Курах
3158;Магарамкент
3159;Маджалис
3160;Махачкала
3161;Мехельта
3162;Новолакское
3163;Рутул
3164;Советское
3165;Тарумовка
3166;Терекли-Мектеб
3167;Тлярата
3168;Тпиг
3169;Уркарах
3170;Хасавюрт
3171;Хив
3172;Хунзах
3173;Цуриб
3174;Южно-Сухокумск
3175;Биробиджан
3176;Архиповка
3177;Верхний Ландех
3178;Вичуга
3179;Гаврилов Посад
3180;Долматовский
3181;Дуляпино
3182;Заволжск
3183;Заречный
3184;Иваново
3185;Иваньковский
3186;Ильинское-Хованское
3187;Каминский
3188;Кинешма
3189;Комсомольск
3190;Лух
3191;Палех
3192;Пестяки
3193;Приволжск
3194;Пучеж
3195;Родники
3196;Савино
3197;Сокольское
3198;Тейково
3199;Фурманов
3200;Шуя
3201;Южа
3202;Юрьевец
3203;Алексеевск
3204;Алзамай
3205;Алыгжер
3206;Ангарск
3207;Артемовский
3208;Атагай
3209;Байкал
3210;Байкальск
3211;Балаганск
3212;Баяндай
3213;Бирюсинск
3214;Бодайбо
3215;Большая Речка
3216;Большой Луг
3217;Бохан
3218;Братск
3219;Видим
3220;Витимский
3221;Вихоревка
3222;Еланцы
3223;Ербогачен
3224;Железногорск-Илимский
3225;Жигалово
3226;Забитуй
3227;Залари
3228;Звездный
3229;Зима
3230;Иркутск
3231;Казачинское
3232;Качуг
3233;Квиток
3234;Киренск
3235;Куйтун
3236;Кутулик
3237;Мама
3238;Нижнеудинск
3239;Оса
3240;Слюдянка
3241;Тайшет
3242;Тулун
3243;Усолье-Сибирское
3244;Усть-Илимск
3245;Усть-Кут
3246;Усть-Ордынский
3247;Усть-Уда
3248;Черемхово
3249;Шелехов
3250;Баксан
3251;Майский
3252;Нальчик
3253;Нарткала
3254;Прохладный
3255;Советское
3256;Терек
3257;Тырныауз
3258;Чегем-Первый
3259;Багратионовск
3260;Балтийск
3261;Гвардейск
3262;Гурьевск
3263;Гусев
3264;Железнодорожный
3265;Зеленоградск
3266;Знаменск
3267;Калининград
3268;Кенисберг
3269;Краснознаменск
3270;Мамоново
3271;Неман
3272;Нестеров
3273;Озерск
3274;Полесск
3275;Правдинск
3276;Светлогорск
3277;Светлый
3278;Славск
3279;Советск
3280;Черняховск
3281;Андреаполь
3282;Бежецк
3283;Белый
3284;Белый Городок
3285;Березайка
3286;Бологое
3287;Васильевский Мох
3288;Выползово
3289;Вышний Волочек
3290;Жарковский
3291;Западная Двина
3292;Заречье
3293;Зубцов
3294;Изоплит
3295;Калашниково
3296;Калинин
3297;Калязин
3298;Кашин
3299;Кесова Гора
3300;Кимры
3301;Конаково
3302;Красный Холм
3303;Кувшиново
3304;Лесное
3305;Лихославль
3306;Максатиха
3307;Молоково
3308;Нелидово
3309;Оленино
3310;Осташков
3311;Пено
3312;Рамешки
3313;Ржев
3314;Сандово
3315;Селижарово
3316;Сонково
3317;Спирово
3318;Старица
3319;Тверь
3320;Торжок
3321;Торопец
3322;Фирово
3323;Аршань
3324;Каспийский
3325;Комсомольский
3326;Малые Дербеты
3327;Приютное
3328;Советское
3329;Троицкое
3330;Утта
3331;Цаган-Аман
3332;Элиста
3333;Юста
3334;Яшалта
3335;Яшкуль
3336;Бабынино
3337;Балабаново
3338;Барятино
3339;Белоусово
3340;Бетлица
3341;Боровск
3342;Дугна
3343;Дудоровский
3344;Думиничи
3345;Еленский
3346;Жиздра
3347;Износки
3348;Калуга
3349;Киров
3350;Козельск
3351;Кондрово
3352;Людиново
3353;Малоярославец
3354;Медынь
3355;Мещовск
3356;Мосальск
3357;Обнинск
3358;Перемышль
3359;Спас-Деменск
3360;Сухиничи
3361;Таруса
3362;Ульяново
3363;Ферзиково
3364;Хвастовичи
3365;Юхнов
3366;Атласово
3367;Аянка
3368;Большерецк
3369;Ильпырский
3370;Каменское
3371;Кировский
3372;Ключи
3373;Крапивная
3374;Мильково
3375;Никольское
3376;Оссора
3377;Палана
3378;Парень
3379;Пахачи
3380;Петропавловск-Камчатский
3381;Тигиль
3382;Тиличики
3383;Усть-Большерецк
3384;Усть-Камчатск
3385;Амбарный
3386;Беломорск
3387;Валаам
3388;Вирандозеро
3389;Гирвас
3390;Деревянка
3391;Идель
3392;Ильинский
3393;Импалахти
3394;Калевала
3395;Кемь
3396;Кестеньга
3397;Кондопога
3398;Костомукша
3399;Лахденпохья
3400;Лоухи
3401;Медвежьегорск
3402;Муезерский
3403;Олонец
3404;Петрозаводск
3405;Питкяранта
3406;Повенец
3407;Пряжа
3408;Пудож
3409;Сегежа
3410;Сортавала
3411;Софпорог
3412;Суоярви
3413;Анжеро-Судженск
3414;Барзас
3415;Белово
3416;Белогорск
3417;Березовский
3418;Грамотеино
3419;Гурьевск
3420;Ижморский
3421;Итатский
3422;Калтан
3423;Кедровка
3424;Кемерово
3425;Киселевск
3426;Крапивинский
3427;Ленинск-Кузнецкий
3428;Мариинск
3429;Междуреченск
3430;Мыски
3431;Новокузнецк
3432;Осинники
3433;Прокопьевск
3434;Промышленная
3435;Тайга
3436;Таштагол
3437;Тисуль
3438;Топки
3439;Тяжинский
3440;Юрга
3441;Яшкино
3442;Яя
3443;Арбаж
3444;Аркуль
3445;Белая Холуница
3446;Богородское
3447;Боровой
3448;Верхошижемье
3449;Зуевка
3450;Каринторф
3451;Кикнур
3452;Кильмезь
3453;Киров
3454;Кирово-Чепецк
3455;Кирс
3456;Кобра
3457;Котельнич
3458;Кумены
3459;Ленинское
3460;Луза
3461;Малмыж
3462;Мураши
3463;Нагорск
3464;Нема
3465;Нововятск
3466;Нолинск
3467;Омутнинск
3468;Опарино
3469;Оричи
3470;Пижанка
3471;Подосиновец
3472;Санчурск
3473;Свеча
3474;Слободской
3475;Советск
3476;Суна
3477;Тужа
3478;Уни
3479;Уржум
3480;Фаленки
3481;Халтурин
3482;Юрья
3483;Яранск
3484;Абезь
3485;Айкино
3486;Верхняя Инта
3487;Визинга
3488;Водный
3489;Вожаель
3490;Воркута
3491;Вуктыл
3492;Гешарт
3493;Елецкий
3494;Емва
3495;Заполярный
3496;Ижма
3497;Инта
3498;Ираель
3499;Каджером
3500;Кажым
3501;Кожым
3502;Койгородок
3503;Корткерос
3504;Кослан
3505;Объячево
3506;Печора
3507;Сосногорск
3508;Сыктывкар
3509;Троицко-Печерск
3510;Усинск
3511;Усогорск
3512;Усть-Кулом
3513;Усть-Цильма
3514;Ухта
3515;Антропово
3516;Боговарово
3517;Буй
3518;Волгореченск
3519;Галич
3520;Горчуха
3521;Зебляки
3522;Кадый
3523;Кологрив
3524;Кострома
3525;Красное-на-Волге
3526;Макарьев
3527;Мантурово
3528;Нерехта
3529;Нея
3530;Островское
3531;Павино
3532;Парфентьево
3533;Поназырево
3534;Солигалич
3535;Судиславль
3536;Сусанино
3537;Чухлома
3538;Шарья
3539;Шемятино
3540;Абинск
3541;Абрау-Дюрсо
3542;Анапа
3543;Апшеронск
3544;Армавир
3545;Архипо-Осиповка
3546;Афипский
3547;Ахтырский
3548;Ачуево
3549;Белореченск
3550;Верхнебаканский
3551;Выселки
3552;Геленджик
3553;Гиагинская
3554;Горячий Ключ
3555;Джубга
3556;Динская
3557;Ейск
3558;Ильский
3559;Кабардинка
3560;Калинино
3561;Калининская
3562;Каменномостский
3563;Каневская
3564;Кореновск
3565;Красноармейская
3566;Краснодар
3567;Кропоткин
3568;Крыловская
3569;Крымск
3570;Кущевская
3571;Лабинск
3572;Лениградская
3573;Майкоп
3574;Мостовской
3575;Новороссийск
3576;Отрадная
3577;Павловская
3578;Приморско-Ахтарск
3579;Северская
3580;Славянск-на-Кубани
3581;Сочи
3582;Староминская
3583;Старощербиновская
3584;Тбилисская
3585;Темрюк
3586;Тимашевск
3587;Тихорецк
3588;Туапсе
3589;Тульский
3590;Усть-Лабинск
3591;Шовгеновский
3592;Абаза
3593;Абакан
3594;Абан
3595;Агинское
3596;Артемовск
3597;Аскиз
3598;Ачинск
3599;Байкит
3600;Балахта
3601;Балыкса
3602;Белый Яр
3603;Бельтырский
3604;Бея
3605;Бискамжа
3606;Боготол
3607;Боград
3608;Богучаны
3609;Большая Мурта
3610;Большой Улуй
3611;Бородино
3612;Ванавара
3613;Верхнеимбатск
3614;Горячегорск
3615;Дзержинское
3616;Дивногорск
3617;Диксон
3618;Дудинка
3619;Емельяново
3620;Енисейск
3621;Ермаковское
3622;Заозерный
3623;Игарка
3624;Идринское
3625;Иланский
3626;Ирбейское
3627;Казачинское
3628;Канск
3629;Каратузское
3630;Караул
3631;Кежма
3632;Козулька
3633;Копьево
3634;Краснотуранск
3635;Красноярск
3636;Курагино
3637;Лесосибирск
3638;Минусинск
3639;Мотыгино
3640;Назарово
3641;Нижний Ингаш
3642;Новоселово
3643;Норильск
3644;Партизанское
3645;Пировское
3646;Саяногорск
3647;Северо-Енисейский
3648;Тасеево
3649;Таштып
3650;Тура
3651;Туруханск
3652;Тюхтет
3653;Ужур
3654;Усть-Авам
3655;Уяр
3656;Хатанга
3657;Черемушки
3658;Черногорск
3659;Шалинское
3660;Шира
3661;Шушенское
3662;Варгаши
3663;Глядянское
3664;Далматово
3665;Каргаполье
3666;Катайск
3667;Кетово
3668;Курган
3669;Куртамыш
3670;Лебяжье
3671;Макушино
3672;Мишкино
3673;Мокроусово
3674;Петухово
3675;Половинное
3676;Сафакулево
3677;Целинное
3678;Шадринск
3679;Шатрово
3680;Шумиха
3681;Щучье
3682;Юргамыш
3683;Альменево
3684;Белая
3685;Большое Солдатское
3686;Глушково
3687;Горшечное
3688;Дмитриев-Льговский
3689;Железногорск
3690;Золотухино
3691;Касторное
3692;Конышевка
3693;Коренево
3694;Курск
3695;Курчатов
3696;Кшенский
3697;Льгов
3698;Мантурово
3699;Медвенка
3700;Обоянь
3701;Поныри
3702;Пристень
3703;Прямицыно
3704;Рыльск
3705;Суджа
3706;Тим
3707;Фатеж
3708;Хомутовка
3709;Черемисиново
3710;Щигры
3711;Грязи
3712;Данхов
3713;Доброе
3714;Долгоруково
3715;Елец
3716;Задонск
3717;Измалково
3718;Казинка
3719;Лебедянь
3720;Лев Толстой
3721;Липецк
3722;Тербуны
3723;Усмань
3724;Хлевное
3725;Чаплыгин
3726;Анадырь
3727;Атка
3728;Балыгычан
3729;Беринговский
3730;Билибино
3731;Большевик
3732;Ванкарем
3733;Иульитин
3734;Кадыкчан
3735;Лаврентия
3736;Магадан
3737;Мыс Шмидта
3738;Ола
3739;Омонск
3740;Омсукчан
3741;Палатка
3742;Певек
3743;Провидения
3744;Сеймчан
3745;Синегорье
3746;Сусуман
3747;Усть-Белая
3748;Усть-Омчуг
3749;Эвенск
3750;Эгвекинот
3751;Ягодное
3752;Волжск
3753;Дубовский
3754;Звенигово
3755;Йошкар-Ола
3756;Килемары
3757;Козьмодемьянск
3758;Куженер
3759;Мари-Турек
3760;Медведево
3761;Морки
3762;Новый Торьял
3763;Оршанка
3764;Параньга
3765;Сернур
3766;Советский
3767;Юрино
3768;Ардатов
3769;Атюрьево
3770;Атяшево
3771;Большие Березники
3772;Большое Игнатово
3773;Выша
3774;Ельники
3775;Зубова Поляна
3776;Инсар
3777;Кадошкино
3778;Кемля
3779;Ковылкино
3780;Комсомольский
3781;Кочкурово
3782;Краснослободск
3783;Лямбирь
3784;Ромоданово
3785;Рузаевка
3786;Саранск
3787;Старое Шайгово
3788;Темников
3789;Теньгушево
3790;Торбеево
3791;Чамзинка
3792;Абрамцево
3793;Алабино
3794;Апрелевка
3795;Архангельское
3796;Ашитково
3797;Бакшеево
3798;Балашиха
3799;Барыбино
3800;Белоомут
3801;Белые Столбы
3802;Бородино
3803;Бронницы
3804;Быково
3805;Валуево
3806;Вербилки
3807;Верея
3808;Видное
3809;Внуково
3810;Вождь Пролетариата
3811;Волоколамск
3812;Вороново
3813;Воскресенск
3814;Восточный
3815;Востряково
3816;Высоковск
3817;Голицино
3818;Деденево
3819;Дедовск
3820;Джержинский
3821;Дмитров
3822;Долгопрудный
3823;Домодедово
3824;Дорохово
3825;Дрезна
3826;Дубки
3827;Дубна
3828;Егорьевск
3829;Железнодорожный
3830;Жилево
3831;Жуковский
3832;Загорск
3833;Загорянский
3834;Запрудная
3835;Зарайск
3836;Звенигород
3837;Зеленоград
3838;Ивантеевка
3839;Икша
3840;Ильинский
3841;Истра
3842;Калининград
3843;Кашира
3844;Керва
3845;Климовск
3846;Клин
3847;Клязьма
3848;Кожино
3849;Кокошкино
3850;Коломна
3851;Колюбакино
3852;Косино
3853;Котельники
3854;Красково
3855;Красноармейск
3856;Красногорск
3857;Краснозаводск
3858;Красный Ткач
3859;Крюково
3860;Кубинка
3861;Купавна
3862;Куровское
3863;Лесной Городок
3864;Ликино-Дулево
3865;Лобня
3866;Лопатинский
3867;Лосино-Петровский
3868;Лотошино
3869;Лукино
3870;Луховицы
3871;Лыткарино
3872;Львовский
3873;Люберцы
3874;Малаховка
3875;Михайловское
3876;Михнево
3877;Можайск
3878;Монино
3879;Москва
3880;Муханово
3881;Мытищи
3882;Нарофоминск
3883;Нахабино
3884;Некрасовка
3885;Немчиновка
3886;Новобратцевский
3887;Новоподрезково
3888;Ногинск
3889;Обухово
3890;Одинцово
3891;Ожерелье
3892;Озеры
3893;Октябрьский
3894;Опалиха
3895;Орехово-Зуево
3896;Павловский Посад
3897;Первомайский
3898;Пески
3899;Пироговский
3900;Подольск
3901;Полушкино
3902;Правдинский
3903;Привокзальный
3904;Пролетарский
3905;Пушкино
3906;Пущино
3907;Радовицкий
3908;Раменское
3909;Реутов
3910;Решетниково
3911;Родники
3912;Рошаль
3913;Рублево
3914;Руза
3915;Салтыковка
3916;Северный
3917;Сергиев Посад
3918;Серебряные Пруды
3919;Серпухов
3920;Солнечногорск
3921;Солнцево
3922;Софрино
3923;Старая Купавна
3924;Старбеево
3925;Ступино
3926;Сходня
3927;Талдом
3928;Текстильщик
3929;Темпы
3930;Тишково
3931;Томилино
3932;Троицк
3933;Туголесский Бор
3934;Тучково
3935;Уваровка
3936;Удельная
3937;Успенское
3938;Фирсановка
3939;Фосфоритный
3940;Фрязино
3941;Фряново
3942;Химки
3943;Хорлово
3944;Хотьково
3945;Черкизово
3946;Черноголовка
3947;Черусти
3948;Чехов
3949;Шарапово
3950;Шатура
3951;Шатурторф
3952;Шаховская
3953;Шереметьевский
3954;Щелково
3955;Щербинка
3956;Электрогорск
3957;Электросталь
3958;Электроугли
3959;Яхрома
3960;Апатиты
3961;Африканда
3962;Верхнетуломский
3963;Заполярный
3964;Зареченск
3965;Зашеек
3966;Зеленоборский
3967;Кандалакша
3968;Кильдинстрой
3969;Кировск
3970;Ковдор
3971;Кола
3972;Конда
3973;Мончегорск
3974;Мурманск
3975;Мурмаши
3976;Никель
3977;Оленегорск
3978;Полярный
3979;Североморск
3980;Умба
3981;Анциферово
3982;Батецкий
3983;Большая Вишера
3984;Боровичи
3985;Валдай
3986;Волот
3987;Деманск
3988;Зарубино
3989;Кресцы
3990;Любытино
3991;Малая Вишера
3992;Марево
3993;Мошенское
3994;Новгород
3995;Окуловка
3996;Парфино
3997;Пестово
3998;Поддорье
3999;Сольцы
4000;Старая Русса
4001;Хвойное
4002;Холм
4003;Чудово
4004;Шимск
4005;Баган
4006;Барабинск
4007;Бердск
4008;Биаза
4009;Болотное
4010;Венгерово
4011;Довольное
4012;Завьялово
4013;Искитим
4014;Карасук
4015;Каргат
4016;Колывань
4017;Краснозерское
4018;Крутиха
4019;Куйбышев
4020;Купино
4021;Кыштовка
4022;Маслянино
4023;Михайловский
4024;Мошково
4025;Новосибирск
4026;Ордынское
4027;Северное
4028;Сузун
4029;Татарск
4030;Тогучин
4031;Убинское
4032;Усть-Тарка
4033;Чаны
4034;Черепаново
4035;Чистоозерное
4036;Чулым
4037;Береговой
